,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,_id,genre,imdbID,imdbId,imdbRating,imdbVotes,movielens_Id,sentiment_polarity,tmdbId,tomatoConsensus,tomatoFresh,tomatoImage,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoURL,tomatoUserMeter,tomatoUserRating,tomatoUserReviews
1991,"Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera",Nominated for 2 Oscars. Another 25 wins &amp; 58 nominations.,216900000.0,USA,15 Oct 2010,"Dean DeBlois, Chris Sanders","[Animation, Action, Adventure]",English,74.0,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_SX300.jpg,Paramount/DWA,PG,26 Mar 2010,True,98.0,How to Train Your Dragon,movie,http://www.HowToTrainYourDragon.com/,"William Davies (screenplay), Dean DeBlois (screenplay), Chris Sanders (screenplay), Cressida Cowell (book)",2010,58f85d9c0d39b85b3820830f,Adventure|Animation|Children|Fantasy|IMAX,tt0892769,892769,8.2,"497,628",76093,0.316666666667,10191.0,"Boasting dazzling animation, a script with surprising dramatic depth, and thrilling 3-D sequences, How to Train Your Dragon soars.",198,certified,98.0,7.9,202,4,http://www.rottentomatoes.com/m/1194522-how_to_train_your_dragon/,91.0,4.2,310189
1992,"Sam Worthington, Liam Neeson, Ralph Fiennes, Jason Flemyng",4 wins &amp; 12 nominations.,163100000.0,USA,27 Jul 2010,Louis Leterrier,"[Action, Adventure, Fantasy]",English,39.0,"Perseus demigod, son of Zeus, battles the minions of the underworld to stop them from conquering heaven and earth.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNjg4MzU5OV5BMl5BanBnXkFtZTcwOTA3NTUwMw@@._V1_SX300.jpg,Warner Bros.,PG-13,02 Apr 2010,True,106.0,Clash of the Titans,movie,http://clash-of-the-titans.warnerbros.com/,"Travis Beacham (screenplay), Phil Hay (screenplay), Matt Manfredi (screenplay), Beverley Cross",2010,58f85d9c0d39b85b38208310,Action|Adventure|Drama|Fantasy,tt0800320,800320,5.8,"232,323",76175,0.09375,18823.0,"An obviously affectionate remake of the 1981 original, Louis Leterrier's Clash of the Titans doesn't offer enough visual thrills to offset the deficiencies of its script.",67,rotten,28.0,4.3,239,172,http://www.rottentomatoes.com/m/clash_of_the_titans_2010/,39.0,3.1,283773
1993,"Aaron Taylor-Johnson, Garrett M. Brown, Evan Peters, Deborah Twiss",17 wins &amp; 61 nominations.,20000000.0,"UK, USA",03 Aug 2010,Matthew Vaughn,"[Action, Comedy]",English,66.0,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzNzEzMDYxM15BMl5BanBnXkFtZTcwMTc0NTMxMw@@._V1_SX300.jpg,Lionsgate,R,16 Apr 2010,True,117.0,Kick-Ass,movie,http://kickass-themovie.com/,"Jane Goldman (screenplay), Matthew Vaughn (screenplay), Mark Millar (comic book), John Romita Jr. (comic book)",2010,58f85d9c0d39b85b38208311,Action|Comedy,tt1250777,1250777,7.7,"442,947",76251,-0.182727272727,23483.0,"Not for the faint of heart, Kick-Ass takes the comic adaptation genre to new levels of visual style, bloody violence, and gleeful profanity.",186,certified,76.0,7.1,245,59,http://www.rottentomatoes.com/m/1217700-kick_ass/,81.0,3.9,284389
1994,"Kristen Stewart, Dakota Fanning, Michael Shannon, Stella Maeve",5 nominations.,3600000.0,USA,20 Jul 2010,Floria Sigismondi,"[Biography, Drama, Music]",English,65.0,A coming-of-age biographical film about the 1970s teenage all-girl rock band The Runaways. This film also explores the relationship between band members Joan Jett and Cherie Currie.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3Nzc2ODI4NV5BMl5BanBnXkFtZTcwMzkxNDMyMw@@._V1_SX300.jpg,Apparition,R,19 Mar 2010,True,106.0,The Runaways,movie,http://runawaysmovie.com/,"Floria Sigismondi (screenplay), Cherie Currie (book)",2010,58f85d9c0d39b85b38208312,Drama|Musical,tt1017451,1017451,6.6,"39,753",76763,-0.0388888888889,27586.0,"Viewers expecting an in-depth biopic will be disappointed, but The Runaways is as electric as the band's music, largely thanks to strong performances from Michael Shannon, Dakota Fanning, and Kristen Stewart.",121,fresh,68.0,6.2,177,56,http://www.rottentomatoes.com/m/the_runaways/,55.0,3.3,86040
1995,"Steve Carell, Tina Fey, Mark Wahlberg, Taraji P. Henson",4 wins &amp; 8 nominations.,98710290.0,USA,10 Aug 2010,Shawn Levy,"[Comedy, Crime, Romance]","English, Hebrew",56.0,"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.",https://images-na.ssl-images-amazon.com/images/M/MV5BODgwMjM2ODE4M15BMl5BanBnXkFtZTcwMTU2MDcyMw@@._V1_SX300.jpg,20th Century Fox,PG-13,09 Apr 2010,True,88.0,Date Night,movie,http://www.datenight-movie.com/,Josh Klausner,2010,58f85d9c0d39b85b38208313,Action|Comedy|Romance,tt1279935,1279935,6.3,"129,725",76293,0.245454545455,35056.0,"An uneasy blend of action and comedy, Date Night doesn't quite live up to the talents of its two leads, but Steve Carell and Tina Fey still manage to shine through most of the movie's flaws.",147,fresh,67.0,6.1,220,73,http://www.rottentomatoes.com/m/date_night/,55.0,3.3,230256
1996,"Keith David, Loretta Devine, Peter Dinklage, Ron Glass",6 nominations.,16000000.0,USA,10 Aug 2010,Neil LaBute,[Comedy],English,51.0,A funeral ceremony turns into a debacle of exposed family secrets and misplaced bodies.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMDQxODE0NF5BMl5BanBnXkFtZTcwODE0MDk0Mw@@._V1_SX300.jpg,Sony Pictures,R,16 Apr 2010,True,92.0,Death at a Funeral,movie,http://www.sonypictures.com/movies/deathatafuneral/,Dean Craig,2010,58f85d9c0d39b85b38208314,Comedy,tt1321509,1321509,5.6,"36,622",77191,0.395833333333,34803.0,"It's amusing and it assembles a talented cast, but Neil LaBute's surprisingly faithful remake of the 2007 Frank Oz dramedy ultimately falls short of the original.",55,rotten,41.0,4.9,133,78,http://www.rottentomatoes.com/m/death_at_a_funeral_2010/,45.0,3.1,102933
1997,"Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn",5 wins &amp; 8 nominations.,64001297.0,"USA, UK",03 Aug 2010,Thor Freudenthal,"[Comedy, Family]",English,56.0,"The adventures of a teenager who is fresh out and in elementary, where he has to learn the consequences and responsibility to survive the year.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NzQ2NDgyNF5BMl5BanBnXkFtZTcwMDc1NzIyMw@@._V1_SX300.jpg,20th Century Fox,PG,19 Mar 2010,True,94.0,Diary of a Wimpy Kid,movie,http://www.diaryofawimpykidmovie.com/,"Jackie Filgo (screenplay), Jeff Filgo (screenplay), Gabe Sachs (screenplay), Jeff Judah (screenplay), Jeff Kinney (book)",2010,58f85d9c0d39b85b38208315,Children|Comedy,tt1196141,1196141,6.2,"32,654",77206,-0.05,33217.0,"Unlike its bestselling source material, Diary of a Wimpy Kid fails to place a likable protagonist at the center of its middle-school humor -- and its underlying message is drowned out as a result.",56,rotten,53.0,5.5,105,49,http://www.rottentomatoes.com/m/diary_of_a_wimpy_kid/,49.0,3.2,103096
1998,"Miley Cyrus, Greg Kinnear, Bobby Coleman, Liam Hemsworth",4 wins &amp; 9 nominations.,42441000.0,USA,17 Aug 2010,Julie Anne Robinson,"[Drama, Family, Music]",English,33.0,"A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MTcyMjMyNF5BMl5BanBnXkFtZTgwODg2ODU1MDE@._V1_SX300.jpg,Walt Disney Studios,PG,31 Mar 2010,True,107.0,The Last Song,movie,http://TheLastSongMovie.com,"Nicholas Sparks (screenplay), Jeff Van Wie (screenplay), Nicholas Sparks (book)",2010,58f85d9c0d39b85b38208316,Drama|Romance,tt1294226,1294226,5.8,"63,220",77414,0.0,35690.0,"As shamelessly manipulative as any Nicholas Sparks production, The Last Song is done no favors by its miscast and overmatched star, Miley Cyrus.",23,rotten,20.0,4.0,116,93,http://www.rottentomatoes.com/m/10011984-last_song/,65.0,3.5,160737
1999,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba",1 win &amp; 7 nominations.,23400000.0,USA,20 Jul 2010,Sylvain White,"[Action, Crime, Drama]",English,44.0,"A CIA special forces team are betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,23 Apr 2010,True,97.0,The Losers,movie,http://www.the-losers.com/,"Peter Berg (screenplay), James Vanderbilt (screenplay), Andy Diggle (characters)",2010,58f85d9c0d39b85b38208317,Action|Adventure|Drama|Mystery|Thriller,tt0480255,480255,6.4,"75,735",77364,-0.0583333333333,34813.0,"The Losers is loud, fast, and unrelentingly violent -- but it's also funny and well-acted, which will make all the difference for some action fans.",79,rotten,49.0,5.3,161,82,http://www.rottentomatoes.com/m/1226860-losers/,53.0,3.0,144405
2000,"John C. Reilly, Jonah Hill, Marisa Tomei, Catherine Keener",6 nominations.,7455447.0,USA,14 Dec 2010,"Jay Duplass, Mark Duplass","[Comedy, Drama, Romance]",English,74.0,"John and Molly, a divorced middle aged man and a single mother meet at a friends party and start up a small relationship, all John has to do now is meet Molly's son... Cyrus",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MDU4NzUwMF5BMl5BanBnXkFtZTcwOTM4MDgzMw@@._V1_SX300.jpg,Fox Searchlight,R,16 Jul 2010,True,91.0,Cyrus,movie,http://www.foxsearchlight.com/cyrus/,"Mark Duplass, Jay Duplass",2010,58f85d9c0d39b85b38208318,Comedy|Drama|Romance,tt1336617,1336617,6.3,"30,408",77421,0.291666666667,39053.0,"While it may strike some viewers as slight, Cyrus is a successful hybrid of mainstream production values and the mumblecore ideals of directors Jay and Mark Duplass.",123,certified,80.0,6.9,153,30,http://www.rottentomatoes.com/m/cyrus/,53.0,3.1,44478
2001,"Banksy, Mr. Brainwash, Debora Guetta, Space Invader",Nominated for 1 Oscar. Another 24 wins &amp; 28 nominations.,3288699.0,UK,14 Dec 2010,Banksy,"[Documentary, Comedy, Crime]","English, French",85.0,"The story of how an eccentric French shop-keeper and amateur film-maker attempted to locate and befriend Banksy, only to have the artist turn the camera back on its owner. The film contains...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NTg1NDM4Ml5BMl5BanBnXkFtZTcwMzMxOTkyMw@@._V1_SX300.jpg,Abarorama,R,14 May 2010,True,87.0,Exit Through the Gift Shop,movie,http://www.banksyfilm.com/,,2010,58f85d9c0d39b85b38208319,Comedy|Documentary,tt1587707,1587707,8.0,"51,652",77455,0.6,39452.0,"An amusing, engrossing look at underground art, Exit Through the Gift Shop entertains as it deflates the myths and hype surrounding its subjects.",104,certified,96.0,8.1,108,4,http://www.rottentomatoes.com/m/exit_through_the_gift_shop/,91.0,4.2,24211
2002,"Owen Wilson, Emma Stone, George Lopez, Christopher Mintz-Plasse",2 nominations.,33643461.0,USA,31 Aug 2010,Tom Dey,"[Comedy, Family]",English,30.0,"A suburban family moves to a new neighborhood with their large yet lovable Great Dane, who has a tendency to wreak havoc in his own oblivious way.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMDkwNjQ3N15BMl5BanBnXkFtZTcwMDc0NzgyMw@@._V1_SX300.jpg,20th Century Fox,PG,04 Jun 2010,True,87.0,Marmaduke,movie,http://www.themarmadukemovie.com/,"Tim Rasmussen, Vince Di Meglio, Brad Anderson (comic), Phil Leeming (comic)",2010,58f85d9c0d39b85b3820831a,Comedy,tt1392197,1392197,4.2,"11,429",77665,-0.0158333333333,38579.0,"Dull and unfunny, Marmaduke offers family filmgoers little more than another round of talking animals and scatological humor.",9,rotten,9.0,3.1,99,90,http://www.rottentomatoes.com/m/marmaduke/,41.0,3.0,78258
2003,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Scarlett Johansson",Nominated for 1 Oscar. Another 7 wins &amp; 40 nominations.,312057433.0,USA,28 Sep 2010,Jon Favreau,"[Action, Adventure, Sci-Fi]","English, French, Russian",57.0,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MDgwNjMyMl5BMl5BanBnXkFtZTcwNTg3NzAzMw@@._V1_SX300.jpg,Paramount Studios,PG-13,07 May 2010,True,124.0,Iron Man 2,movie,http://www.ironmanmovie.com/,"Justin Theroux (screenplay), Stan Lee (Marvel comic book), Don Heck (Marvel comic book), Larry Lieber (Marvel comic book), Jack Kirby (Marvel comic book)",2010,58f85d9c0d39b85b3820831b,Action|Adventure|Sci-Fi|Thriller|IMAX,tt1228705,1228705,7.0,"534,197",77561,0.15,10138.0,"It isn't quite the breath of fresh air that Iron Man was, but this sequel comes close with solid performances and an action-packed plot.",200,certified,72.0,6.5,276,76,http://www.rottentomatoes.com/m/iron_man_2/,72.0,3.7,476151
2004,"Will Forte, Kristen Wiig, Ryan Phillippe, Val Kilmer",1 nomination.,8000000.0,USA,07 Sep 2010,Jorma Taccone,"[Action, Comedy, Romance]","English, Russian",43.0,"Former special operative MacGruber is called back into action to take down his arch-enemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, D.C.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MDY1ODY5Nl5BMl5BanBnXkFtZTcwNjgzMTEzMw@@._V1_SX300.jpg,Universal/Rogue Pictures,R,21 May 2010,True,90.0,MacGruber,movie,http://iamrogue.com/macgruber/,"Will Forte, John Solomon, Jorma Taccone",2010,58f85d9c0d39b85b3820831c,Action|Comedy,tt1470023,1470023,5.5,"36,341",77667,0.425,37931.0,"It too often mistakes shock value for real humor, but MacGruber is better than many SNL films -- and better than it probably should be.",62,rotten,47.0,5.1,132,70,http://www.rottentomatoes.com/m/macGruber/,34.0,2.6,120027
2005,"Jackie Earle Haley, Kyle Gallner, Rooney Mara, Katie Cassidy",2 wins &amp; 11 nominations.,63100000.0,USA,05 Oct 2010,Samuel Bayer,"[Horror, Mystery, Thriller]",English,35.0,"The spectre of a dead child rapist haunts the children of the parents who murdered him, stalking and killing them in their dreams.",https://images-na.ssl-images-amazon.com/images/M/MV5BODIxMTQ0NTIxM15BMl5BanBnXkFtZTcwMzY1NDAyMw@@._V1_SX300.jpg,Warner Bros. Pictures,R,30 Apr 2010,True,95.0,A Nightmare on Elm Street,movie,http://www.nightmareonelmstreet.com/,"Wesley Strick (screenplay), Eric Heisserer (screenplay), Wesley Strick (story), Wes Craven (characters)",2010,58f85d9c0d39b85b3820831d,Fantasy|Horror|Thriller,tt1179056,1179056,5.2,"76,684",77798,-0.025,23437.0,"Visually faithful but lacking the depth and subversive twists that made the original so memorable, the Nightmare on Elm Street remake lives up to its title in the worst possible way.",26,rotten,15.0,3.7,171,145,http://www.rottentomatoes.com/m/nightmare_on_elm_street_2010/,43.0,3.0,199419
2006,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt",1 win &amp; 16 nominations.,105219735.0,"USA, UK",21 Sep 2010,Ridley Scott,"[Action, Adventure, Drama]","English, French, Ukrainian",53.0,"In 12th century England, Robin and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NzcwMzEwOF5BMl5BanBnXkFtZTcwNjg5MTgwMw@@._V1_SX300.jpg,Universal,PG-13,14 May 2010,True,140.0,Robin Hood,movie,http://www.robinhoodthemovie.com/,"Brian Helgeland (screenplay), Brian Helgeland (story), Ethan Reiff (story), Cyrus Voris (story)",2010,58f85d9c0d39b85b3820831e,Action|Adventure|Drama|Romance|War,tt0955308,955308,6.7,"214,754",77866,0.120833333333,20662.0,"Ridley Scott's revisionist take on this oft-told tale offers some fine acting and a few gripping action sequences, but it's missing the thrill of adventure that made Robin Hood a legend in the first place.",103,rotten,43.0,5.4,239,136,http://www.rottentomatoes.com/m/robin_hood_2010/,58.0,3.5,264819
2007,"Riz Ahmed, Arsher Ali, Nigel Lindsay, Kayvan Novak",Won 1 BAFTA Film Award. Another 8 wins &amp; 23 nominations.,308769.0,"UK, France",08 Mar 2011,Christopher Morris,"[Comedy, Crime, Drama]","English, Urdu, Arabic",68.0,Four incompetent British jihadists set out to train for and commit an act of terror.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNDQxNzI0NF5BMl5BanBnXkFtZTcwNDM0NzEwNA@@._V1_SX300.jpg,Drafthouse Films,R,07 May 2010,True,97.0,Four Lions,movie,http://www.fourlionsfilm.com/,"Christopher Morris, Sam Bain, Jesse Armstrong, Simon Blackwell (additional writing)",2010,58f85d9c0d39b85b3820831f,Comedy|Drama,tt1341167,1341167,7.3,"57,344",77800,-0.192857142857,37495.0,"Its premise suggests brazenly tasteless humor, but Four Lions is actually a smart, pitch-black comedy that carries the unmistakable ring of truth.",103,certified,82.0,7.2,126,23,http://www.rottentomatoes.com/m/four_lions/,79.0,3.8,22922
2008,"Ryan Gosling, Michelle Williams, Faith Wladyka, John Doman",Nominated for 1 Oscar. Another 7 wins &amp; 50 nominations.,9600000.0,USA,10 May 2011,Derek Cianfrance,"[Drama, Romance]",English,81.0,"The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MTQ2MzA1Ml5BMl5BanBnXkFtZTcwODE3NTgwNA@@._V1_SX300.jpg,Weinstein Company,R,28 Jan 2011,True,112.0,Blue Valentine,movie,http://bluevalentinemovie.com/,"Derek Cianfrance, Joey Curtis, Cami Delavigne",2010,58f85d9c0d39b85b38208320,Drama|Romance,tt1120985,1120985,7.4,"144,401",78039,0.377777777778,46705.0,"This emotionally gripping examination of a marriage on the rocks isn't always easy to watch, but Michelle Williams and Ryan Gosling give performances of unusual depth and power.",170,certified,88.0,7.8,194,24,http://www.rottentomatoes.com/m/blue_valentine/,77.0,3.7,58122
2009,"Ashton Kutcher, Katherine Heigl, Tom Selleck, Catherine O'Hara",2 wins &amp; 3 nominations.,47000485.0,USA,07 Sep 2010,Robert Luketic,"[Action, Comedy, Romance]",English,21.0,"A vacationing woman meets her ideal man, leading to a swift marriage. Back at home, however, their idyllic life is upset when they discover their neighbors could be assassins who have been contracted to kill the couple.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDIwOTcwOV5BMl5BanBnXkFtZTcwNjU3NTQ0Mw@@._V1_SX300.jpg,Lionsgate Films,PG-13,04 Jun 2010,True,100.0,Killers,movie,http://www.killersfilm.com/,"Bob DeRosa (screenplay), Ted Griffin (screenplay), Bob DeRosa (story)",2010,58f85d9c0d39b85b38208321,Action|Comedy,tt1103153,1103153,5.4,"73,777",78041,-0.0257936507937,37821.0,"Dull, formulaic, and chemistry-free, Killers is an action/comedy that's largely bereft of thrills or laughs.",11,rotten,11.0,3.3,104,93,http://www.rottentomatoes.com/m/killers_2010/,41.0,3.1,139375
2010,"Ryan Reynolds, José Luis García Pérez, Robert Paterson, Stephen Tobolowsky",15 wins &amp; 32 nominations.,200000.0,"Spain, USA, France",18 Jan 2011,Rodrigo Cortés,"[Drama, Mystery, Thriller]",English,65.0,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,https://images-na.ssl-images-amazon.com/images/M/MV5BZTRmZmIxMDktZjVmMS00NmFiLWExNmMtMzg0MTIyZDYwNWZjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Lionsgate,R,15 Oct 2010,True,95.0,Buried,movie,http://www.experienceburied.com/,Chris Sparling,2010,58f85d9c0d39b85b38208322,Mystery|Thriller,tt1462758,1462758,7.0,"120,894",78088,-0.305555555556,26388.0,"Wringing a seemingly impossible amount of gripping drama out of its claustrophobic premise, Buried is a nerve-wracking showcase for Ryan Reynolds' talent.",131,certified,87.0,7.3,151,20,http://www.rottentomatoes.com/m/buried/,64.0,3.4,63485
2011,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina",1 win &amp; 9 nominations.,90755643.0,USA,14 Sep 2010,Mike Newell,"[Action, Adventure, Fantasy]",English,50.0,A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNDg0NzcyMV5BMl5BanBnXkFtZTcwNjg4MjQyMw@@._V1_SX300.jpg,Walt Disney Pictures,PG-13,28 May 2010,True,116.0,Prince of Persia: The Sands of Time,movie,http://Disney.com/PrinceOfPersia,"Boaz Yakin (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay), Jordan Mechner (screen story), Jordan Mechner (video game series ""Prince of Persia"")",2010,58f85d9c0d39b85b38208323,Action|Adventure|Fantasy|Romance|IMAX,tt0473075,473075,6.6,"226,085",78105,0.2,9543.0,"It doesn't offer much in the way of substance, but Prince of Persia is a suitably entertaining swashbuckler -- and a substantial improvement over most video game adaptations.",77,rotten,36.0,5.0,215,138,http://www.rottentomatoes.com/m/prince_of_persia_sands_of_time/,58.0,3.4,436593
2012,"Sarah Jessica Parker, Kristin Davis, Cynthia Nixon, Kim Cattrall",8 wins &amp; 8 nominations.,95328937.0,USA,26 Oct 2010,Michael Patrick King,"[Comedy, Drama, Romance]","English, Arabic",27.0,"While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3OTUyNTI3MF5BMl5BanBnXkFtZTcwODcyMzM0Mw@@._V1_SX300.jpg,Warner Bros. Pictures,R,27 May 2010,True,146.0,Sex and the City 2,movie,http://sexandthecitymovie.com/,"Michael Patrick King, Candace Bushnell (characters from the book by), Darren Star (television series creator)",2010,58f85d9c0d39b85b38208324,Comedy|Drama|Romance,tt1261945,1261945,4.3,"60,641",78174,-0.316666666667,37786.0,"Straining under a thin plot stretched to its limit by a bloated running time, Sex and the City 2 adds an unfortunate coda to the long-running HBO series.",30,rotten,15.0,3.7,199,169,http://www.rottentomatoes.com/m/sex_and_the_city_2/,43.0,3.1,324264
2013,"Rebecca Hall, Elizabeth Keener, Elise Ivy, Catherine Keener",5 wins &amp; 16 nominations.,4033268.0,USA,19 Oct 2010,Nicole Holofcener,"[Comedy, Drama]",English,78.0,"In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns.",https://images-na.ssl-images-amazon.com/images/M/MV5BNTczOTAxOTMyM15BMl5BanBnXkFtZTcwMTgyNTIyMw@@._V1_SX300.jpg,Sony Pictures Classics,R,18 Jun 2010,True,87.0,Please Give,movie,http://www.sonyclassics.com/pleasegive/,Nicole Holofcener,2010,58f85d9c0d39b85b38208325,Comedy|Drama,tt0878835,878835,6.6,"9,917",78116,0.0555555555556,40247.0,"Nicole Holofcener's newest might seem slight in places, but its rendering of complex characters in a conflicted economic landscape is varied, natural, and touching all the same.",116,certified,86.0,7.4,135,19,http://www.rottentomatoes.com/m/0878835/,64.0,3.4,11511
2014,"Russell Brand, Rose Byrne, Tyler McKinney, Zoe Salmon",14 nominations.,60923325.0,USA,28 Sep 2010,Nicholas Stoller,"[Comedy, Music]",English,65.0,A record company intern is hired to accompany out-of-control British rock star Aldous Snow to a concert at L.A.'s Greek Theater.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMzQ0MjExNV5BMl5BanBnXkFtZTcwMzkyMzgxMw@@._V1_SX300.jpg,Universal Pictures,R,04 Jun 2010,True,109.0,Get Him to the Greek,movie,http://www.gethimtothegreek.net/,"Nicholas Stoller, Jason Segel (characters)",2010,58f85d9c0d39b85b38208326,Comedy,tt1226229,1226229,6.4,"149,135",78209,0.05,32823.0,"Thanks to a suitably raunchy script and a pair of winning performances from Jonah Hill and Russell Brand, Get Him to the Greek is one of the year's funniest comedies.",138,certified,72.0,6.3,191,53,http://www.rottentomatoes.com/m/1212410-get_him_to_the_greek/,62.0,3.3,213465
2015,"Amanda Seyfried, Marcia DeBonis, Gael García Bernal, Giordano Formenti",5 nominations.,53021560.0,USA,14 Sep 2010,Gary Winick,"[Comedy, Drama, Romance]","English, Italian, Spanish",50.0,"Sophie dreams of becoming a writer and travels to Verona, Italy where she meets the ""Secretaries of Juliet"".",https://images-na.ssl-images-amazon.com/images/M/MV5BMjg0OTU0NDYwNF5BMl5BanBnXkFtZTcwNzUwNTMyMw@@._V1_SX300.jpg,Summit Entertainment,PG,14 May 2010,True,105.0,Letters to Juliet,movie,http://LettersToJuliet-Movie.com/,"Jose Rivera, Tim Sullivan",2010,58f85d9c0d39b85b38208327,Drama|Romance,tt0892318,892318,6.5,"76,092",78316,-0.06,37056.0,"Letters to Juliet has a refreshingly earnest romantic charm, but it suffers from limp dialogue and an utter lack of surprises.",61,rotten,40.0,5.1,151,90,http://www.rottentomatoes.com/m/letters_to_juliet/,61.0,3.1,258017
2016,"Jennifer Lopez, Alex O'Loughlin, Michaela Watkins, Eric Christian Olsen",2 nominations.,37481242.0,USA,24 Aug 2010,Alan Poul,"[Comedy, Romance]",English,34.0,"A woman conceives twins through artificial insemination, only to meet the man of her dreams on the very same day.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjAzODM4NTc1OF5BMl5BanBnXkFtZTcwNDU2ODUzMw@@._V1_SX300.jpg,CBS Films,PG-13,23 Apr 2010,True,104.0,The Back-up Plan,movie,http://www.theback-upplan.com/,Kate Angelo,2010,58f85d9c0d39b85b38208328,Comedy|Romance,tt1212436,1212436,5.3,"41,298",78264,0.15,34806.0,"Jennifer Lopez is as appealing as ever, but The Back-Up Plan smothers its star with unrelatable characters and a predictable plot.",26,rotten,18.0,3.6,142,116,http://www.rottentomatoes.com/m/back_up_plan/,45.0,3.1,135494
2017,"Josh Brolin, John Malkovich, Megan Fox, Michael Fassbender",1 win &amp; 4 nominations.,10500000.0,USA,12 Oct 2010,Jimmy Hayward,"[Action, Drama, Fantasy]",English,33.0,"The U.S. military makes a scarred bounty hunter with warrants on his own head an offer he cannot refuse: in exchange for his freedom, he must stop a terrorist who is ready to unleash Hell on Earth.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NzYxNjQyMF5BMl5BanBnXkFtZTcwOTQ0OTI0Mw@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,18 Jun 2010,True,81.0,Jonah Hex,movie,http://jonah-hex.warnerbros.com/,"Mark Neveldine (screenplay), Brian Taylor (screenplay), William Farmer (story), Mark Neveldine (story), Brian Taylor (story), John Albano (characters appearing in magazines published by DC Comics), Tony DeZuniga (characters appearing in magazines published by DC Comics)",2010,58f85d9c0d39b85b38208329,Action|Drama|Thriller|Western,tt1075747,1075747,4.7,"46,300",78467,0.2,20533.0,"Josh Brolin gives it his best shot, but he can't keep the short, unfocused Jonah Hex from collapsing on the screen.",18,rotten,12.0,3.5,145,127,http://www.rottentomatoes.com/m/jonah_hex/,20.0,2.4,170595
